MODEL: PATHBASED 
N_ATTRIBUTES: 2 
N_OBJECTS: 300 
DATASET:
12.100000 15.350000 2
11.250000 5.050000 1
13.100000 30.050000 1
11.300000 17.600000 2
32.350000 13.250000 1
10.700000 28.550000 1
15.250000 16.050000 2
27.200000 13.300000 3
31.150000 12.050000 1
12.200000 19.650000 2
30.050000 25.550000 1
8.600000 16.850000 2
26.850000 28.750000 1
30.500000 15.550000 1
22.750000 14.500000 3
30.500000 8.250000 1
9.850000 5.800000 1
25.800000 3.650000 1
22.950000 30.050000 1
21.500000 31.350000 1
29.050000 26.200000 1
10.100000 10.050000 2
14.200000 13.250000 2
7.150000 23.700000 1
29.000000 7.050000 1
20.450000 20.450000 3
22.400000 20.650000 3
10.400000 16.000000 2
27.300000 20.500000 3
11.050000 18.450000 2
23.400000 30.300000 1
27.550000 17.950000 3
25.150000 16.150000 3
14.250000 21.500000 2
10.700000 15.350000 2
32.800000 16.600000 1
25.100000 19.800000 3
27.400000 16.150000 3
28.650000 14.100000 3
4.850000 17.650000 1
25.750000 16.850000 3
21.300000 18.250000 3
28.500000 19.150000 3
22.200000 16.450000 3
25.650000 12.900000 3
28.800000 19.150000 3
13.750000 14.050000 2
13.750000 16.700000 2
13.200000 14.900000 2
14.500000 16.950000 2
27.950000 14.650000 3
11.250000 16.400000 2
12.150000 16.200000 2
26.300000 18.100000 3
12.150000 15.500000 2
13.250000 15.500000 2
18.850000 30.600000 1
11.650000 17.600000 2
20.350000 16.950000 3
5.750000 16.700000 1
19.350000 17.450000 3
10.650000 16.000000 2
5.350000 13.450000 1
13.250000 21.400000 2
13.950000 11.750000 2
11.250000 18.250000 2
29.150000 16.500000 1
9.350000 16.300000 2
10.650000 20.450000 2
26.400000 14.350000 3
30.700000 17.400000 1
9.650000 14.850000 2
11.150000 14.200000 2
24.950000 17.800000 3
13.200000 20.100000 2
5.000000 18.000000 1
30.000000 11.850000 1
5.100000 16.250000 1
15.850000 16.200000 2
5.300000 19.550000 1
28.150000 5.450000 1
31.450000 19.300000 1
30.300000 23.300000 1
25.500000 16.700000 3
7.750000 25.300000 1
9.000000 17.050000 2
11.750000 12.200000 2
11.950000 28.650000 1
25.500000 4.100000 1
32.400000 15.150000 1
21.350000 18.050000 3
29.650000 17.950000 1
24.750000 20.700000 3
24.850000 13.200000 3
24.050000 14.900000 3
28.050000 20.300000 3
26.250000 16.350000 3
13.400000 29.300000 1
24.250000 16.100000 3
17.650000 31.750000 1
24.950000 18.050000 3
14.750000 13.450000 2
23.650000 15.300000 3
26.700000 28.300000 1
9.350000 27.450000 1
27.150000 14.600000 3
27.950000 14.700000 3
12.700000 15.600000 2
14.700000 30.200000 1
7.450000 19.000000 1
23.950000 15.950000 3
8.550000 15.150000 2
29.600000 8.250000 1
26.500000 20.000000 3
22.150000 16.650000 3
25.550000 28.450000 1
27.600000 27.150000 1
8.850000 26.950000 1
17.550000 30.800000 1
10.050000 20.100000 2
