MODEL: JAIN 
N_ATTRIBUTES: 2 
N_OBJECTS: 373 
DATASET:
14.300000 16.800000 1
4.550000 23.900000 2
32.900000 4.150000 1
20.100000 6.050000 1
5.100000 17.900000 2
20.100000 20.900000 2
22.450000 5.300000 1
25.100000 3.250000 1
38.350000 10.500000 1
19.800000 9.950000 1
26.850000 2.950000 1
29.400000 4.850000 1
13.250000 23.500000 2
9.750000 25.500000 2
36.300000 10.700000 1
16.600000 21.150000 2
33.750000 5.950000 1
25.600000 3.900000 1
21.300000 5.050000 1
38.250000 17.350000 1
30.400000 4.050000 1
37.600000 7.350000 1
20.950000 18.250000 2
34.100000 7.150000 1
17.300000 11.200000 1
17.200000 13.500000 1
38.850000 15.500000 1
37.450000 11.150000 1
24.700000 3.850000 1
16.600000 14.050000 1
17.600000 13.850000 1
33.600000 5.250000 1
13.150000 21.850000 2
22.150000 5.050000 1
17.000000 15.650000 1
32.350000 4.250000 1
22.700000 5.500000 1
24.200000 4.000000 1
13.300000 27.850000 2
21.100000 8.000000 1
39.900000 16.200000 1
15.200000 24.750000 2
24.250000 22.850000 2
22.900000 23.650000 2
41.300000 15.300000 1
20.450000 5.150000 1
14.750000 15.100000 1
18.400000 10.050000 1
17.300000 14.900000 1
19.450000 22.100000 2
33.350000 5.650000 1
23.000000 5.600000 1
5.500000 21.800000 2
37.250000 10.150000 1
40.550000 13.150000 1
29.250000 6.300000 1
23.150000 19.050000 2
7.050000 19.900000 2
36.100000 8.100000 1
14.200000 22.150000 2
19.350000 8.200000 1
19.300000 7.000000 1
16.500000 15.150000 1
35.300000 9.400000 1
8.100000 26.350000 2
21.850000 8.500000 1
40.450000 14.500000 1
22.950000 4.750000 1
22.800000 4.100000 1
13.700000 27.750000 2
17.450000 14.150000 1
17.950000 10.900000 1
25.150000 4.100000 1
17.250000 13.150000 1
22.400000 4.550000 1
5.350000 15.850000 2
18.600000 22.250000 2
22.400000 16.500000 2
24.100000 7.000000 1
7.100000 18.650000 2
36.700000 9.150000 1
18.000000 20.950000 2
31.500000 6.250000 1
6.050000 22.300000 2
32.650000 6.600000 1
34.100000 4.600000 1
39.900000 17.050000 1
23.250000 3.850000 1
35.800000 7.100000 1
38.350000 14.350000 1
21.400000 25.850000 2
33.350000 7.450000 1
4.050000 18.750000 2
17.150000 15.100000 1
31.650000 6.550000 1
18.050000 11.900000 1
15.200000 11.700000 1
40.700000 16.450000 1
11.200000 22.800000 2
29.450000 4.050000 1
19.050000 8.850000 1
24.350000 5.350000 1
37.850000 14.500000 1
36.000000 9.650000 1
37.500000 13.400000 1
21.950000 4.800000 1
28.800000 4.700000 1
10.150000 27.700000 2
38.050000 14.450000 1
37.700000 10.800000 1
16.950000 12.350000 1
36.750000 7.250000 1
3.300000 15.450000 2
27.650000 15.650000 2
16.950000 9.700000 1
2.900000 21.150000 2
17.150000 16.300000 1
12.450000 27.550000 2
16.650000 16.100000 1
39.200000 12.350000 1
27.500000 5.450000 1
38.400000 9.450000 1
37.650000 11.950000 1
17.450000 20.750000 2
38.500000 14.250000 1
32.000000 7.000000 1
26.050000 6.400000 1
24.900000 4.750000 1
40.200000 12.800000 1
37.000000 11.750000 1
29.150000 4.400000 1
28.800000 4.050000 1
14.150000 17.350000 1
7.200000 14.500000 2
27.950000 3.500000 1
29.500000 4.700000 1
37.900000 7.650000 1
12.600000 23.100000 2
20.100000 21.600000 2
22.500000 6.150000 1
3.100000 21.850000 2
35.950000 7.900000 1
23.300000 4.900000 1
21.900000 8.200000 1
39.000000 13.200000 1
30.700000 6.150000 1
16.900000 15.350000 1
21.550000 16.700000 2
15.800000 21.350000 2
32.750000 4.850000 1
26.400000 5.700000 1
14.400000 22.650000 2
27.200000 3.000000 1
19.100000 6.850000 1
23.750000 5.950000 1
32.700000 4.600000 1
18.000000 22.300000 2
20.000000 8.900000 1
26.850000 4.400000 1
22.450000 4.900000 1
20.900000 6.600000 1
17.350000 15.450000 1
16.250000 12.500000 1
39.650000 16.200000 1
5.200000 23.400000 2
36.800000 12.200000 1
22.050000 20.250000 2
12.200000 20.900000 2
23.800000 4.750000 1
23.500000 15.200000 2
41.250000 16.800000 1
11.650000 26.850000 2
17.350000 17.050000 1
17.300000 9.700000 1
31.050000 3.950000 1
34.450000 7.300000 1
37.350000 11.400000 1
17.550000 25.200000 2
30.600000 3.400000 1
34.350000 7.750000 1
30.900000 5.200000 1
25.300000 5.750000 1
40.600000 15.250000 1
18.700000 11.250000 1
22.250000 18.100000 2
40.450000 16.300000 1
23.950000 17.750000 2
4.600000 18.250000 2
30.750000 4.450000 1
32.550000 5.800000 1
37.250000 12.150000 1
32.350000 6.100000 1
40.400000 12.050000 1
0.850000 17.450000 2
18.200000 8.350000 1
36.500000 7.400000 1
21.050000 7.000000 1
17.200000 24.800000 2
30.000000 6.550000 1
24.700000 4.300000 1
32.550000 6.350000 1
16.550000 27.100000 2
16.950000 11.250000 1
17.450000 10.400000 1
38.500000 12.200000 1
20.300000 8.900000 1
38.600000 11.750000 1
14.100000 21.750000 2
19.950000 8.300000 1
14.050000 26.550000 2
29.200000 4.000000 1
34.550000 7.850000 1
19.300000 9.100000 1
16.000000 14.250000 1
34.650000 5.650000 1
26.000000 4.250000 1
23.450000 3.600000 1
39.750000 12.750000 1
14.050000 21.400000 2
17.600000 10.150000 1
26.600000 4.900000 1
28.750000 5.450000 1
17.100000 12.750000 1
12.150000 21.450000 2
16.050000 11.900000 1
23.650000 7.200000 1
25.450000 3.150000 1
35.250000 6.250000 1
39.300000 14.200000 1
19.250000 18.700000 2
23.100000 14.600000 2
20.500000 6.350000 1
14.300000 15.750000 1
38.300000 16.500000 1
15.350000 15.500000 1
24.450000 6.150000 1
21.650000 17.250000 2
36.900000 9.750000 1
13.750000 22.000000 2
39.550000 12.300000 1
19.100000 9.550000 1
23.000000 18.000000 2
17.700000 9.850000 1
34.700000 7.200000 1
18.650000 6.900000 1
20.400000 7.000000 1
16.700000 11.400000 1
32.200000 5.050000 1
29.050000 4.550000 1
18.900000 12.050000 1
17.500000 8.300000 1
21.500000 15.500000 2
19.900000 20.350000 2
38.750000 16.850000 1
27.300000 5.450000 1
29.750000 3.450000 1
14.150000 26.900000 2
36.600000 9.800000 1
23.750000 20.200000 2
36.750000 10.850000 1
0.750000 15.600000 2
21.400000 8.800000 1
23.450000 5.950000 1
40.950000 15.700000 1
40.200000 14.800000 1
6.550000 21.800000 2
39.500000 11.800000 1
26.200000 4.400000 1
19.200000 21.950000 2
20.950000 5.550000 1
27.550000 5.100000 1
35.750000 10.000000 1
38.950000 12.900000 1
34.650000 6.250000 1
3.900000 21.850000 2
24.600000 6.450000 1
32.500000 7.950000 1
5.100000 24.400000 2
24.500000 14.700000 2
36.600000 6.700000 1
22.900000 4.000000 1
25.200000 6.550000 1
4.900000 15.650000 2
30.650000 5.850000 1
19.150000 25.350000 2
25.150000 19.800000 2
7.650000 16.500000 2
22.600000 6.700000 1
23.200000 5.300000 1
35.900000 9.350000 1
24.050000 14.900000 2
22.300000 7.700000 1
25.850000 3.600000 1
21.850000 6.650000 1
35.050000 8.000000 1
40.950000 17.050000 1
18.250000 20.200000 2
13.950000 22.700000 2
16.750000 9.650000 1
18.900000 8.500000 1
34.350000 6.800000 1
37.950000 11.850000 1
3.400000 19.700000 2
19.450000 19.050000 2
34.850000 7.000000 1
34.450000 5.800000 1
21.200000 8.800000 1
37.150000 12.550000 1
39.500000 16.950000 1
4.400000 20.050000 2
34.900000 9.000000 1
17.850000 7.550000 1
15.150000 24.200000 2
25.900000 17.550000 2
21.300000 22.300000 2
20.550000 8.800000 1
17.700000 24.850000 2
32.600000 6.950000 1
37.300000 13.000000 1
23.500000 19.800000 2
15.950000 16.450000 1
17.800000 14.200000 1
40.650000 14.900000 1
29.900000 4.450000 1
5.250000 14.200000 2
35.500000 8.050000 1
18.600000 12.500000 1
27.150000 5.950000 1
27.950000 3.250000 1
15.900000 13.200000 1
38.300000 14.600000 1
21.600000 16.300000 2
18.600000 7.850000 1
17.550000 8.100000 1
18.350000 6.950000 1
16.850000 14.300000 1
40.450000 12.500000 1
39.250000 15.500000 1
20.950000 6.200000 1
16.500000 17.050000 1
