MODEL: R15 
N_ATTRIBUTES: 2 
N_OBJECTS: 600 
DATASET:
8.354000 10.380000 5
12.220000 9.796000 2
3.994000 7.206000 13
8.082000 10.676000 5
10.196000 9.746000 1
11.590000 8.408000 8
9.290000 8.472000 7
16.128000 9.888000 9
11.638000 8.266000 8
12.458000 10.180000 2
7.976000 9.578000 6
14.278000 5.260000 15
8.826000 16.084000 11
13.362000 14.932000 10
13.730000 15.128000 10
9.014000 11.744000 4
12.176000 10.364000 2
10.514000 10.498000 1
7.978000 11.130000 5
16.130000 9.748000 9
11.160000 8.430000 8
14.130000 14.838000 10
13.842000 4.984000 15
8.092000 8.956000 6
8.164000 11.112000 5
7.992000 8.952000 6
7.710000 9.538000 6
14.108000 4.918000 15
5.130000 13.296000 12
9.280000 11.976000 4
9.622000 11.558000 4
13.670000 5.406000 15
9.430000 7.676000 7
8.986000 12.310000 4
8.494000 10.584000 5
8.288000 3.466000 14
11.392000 8.940000 8
9.392000 11.180000 4
8.622000 9.174000 6
8.202000 9.232000 6
9.222000 8.002000 7
4.852000 6.830000 13
10.286000 9.712000 1
8.472000 11.082000 5
11.372000 11.466000 3
8.198000 11.398000 5
10.138000 9.828000 1
9.662000 7.866000 7
13.810000 14.526000 10
8.768000 4.320000 14
9.914000 11.844000 4
9.086000 3.600000 14
9.358000 8.242000 7
13.266000 4.858000 15
8.600000 3.712000 14
11.182000 8.342000 8
14.204000 5.064000 15
8.844000 8.024000 7
4.218000 13.030000 12
10.386000 10.608000 1
11.510000 12.052000 3
13.850000 4.246000 15
8.566000 17.012000 11
7.892000 8.808000 6
8.102000 4.300000 14
8.398000 16.282000 11
8.242000 9.308000 6
9.424000 7.830000 7
8.294000 3.380000 14
3.838000 12.232000 12
4.278000 7.222000 13
11.212000 8.516000 8
9.404000 8.228000 7
14.130000 15.110000 10
7.668000 10.924000 5
13.708000 15.048000 10
16.270000 10.128000 9
11.088000 8.326000 8
14.204000 14.822000 10
16.982000 10.596000 9
10.256000 9.250000 1
16.418000 9.966000 9
12.082000 10.044000 2
10.410000 9.912000 1
16.572000 9.624000 9
4.888000 7.194000 13
13.546000 14.844000 10
11.120000 11.634000 3
7.832000 8.952000 6
9.400000 10.086000 1
8.632000 3.820000 14
8.600000 3.828000 14
10.840000 8.218000 8
9.178000 11.530000 4
10.718000 8.534000 8
10.236000 9.910000 1
7.870000 10.838000 5
11.736000 10.290000 2
9.600000 7.874000 7
14.386000 14.686000 10
12.400000 10.156000 2
8.004000 10.574000 5
3.878000 7.232000 13
14.004000 5.228000 15
11.198000 10.854000 3
4.550000 7.290000 13
9.694000 7.448000 7
11.200000 11.062000 3
11.594000 10.078000 2
11.998000 9.676000 2
4.576000 12.878000 12
9.432000 8.122000 7
9.908000 10.606000 1
10.940000 11.482000 3
4.088000 7.212000 13
8.096000 10.878000 5
11.614000 8.588000 8
8.816000 3.580000 14
8.468000 16.378000 11
13.948000 14.218000 10
8.068000 9.202000 6
8.706000 16.374000 11
8.940000 3.836000 14
10.182000 9.990000 1
9.836000 9.902000 1
9.274000 7.566000 7
9.364000 12.012000 4
13.894000 4.160000 15
8.042000 10.790000 5
4.500000 12.522000 12
9.404000 7.790000 7
12.064000 9.616000 2
12.096000 9.846000 2
9.568000 8.052000 7
16.226000 9.670000 9
3.788000 12.372000 12
4.176000 12.710000 12
11.560000 11.798000 3
8.458000 16.452000 11
11.554000 11.576000 3
8.330000 16.066000 11
8.796000 3.888000 14
5.016000 7.054000 13
10.284000 10.348000 1
8.116000 10.698000 5
11.602000 11.888000 3
8.662000 16.354000 11
4.254000 7.264000 13
7.724000 3.414000 14
12.274000 9.936000 2
9.954000 12.398000 4
12.350000 9.798000 2
9.520000 8.282000 7
8.870000 3.554000 14
14.064000 15.072000 10
11.772000 9.924000 2
14.154000 4.768000 15
10.350000 9.768000 1
10.352000 9.932000 1
10.072000 12.202000 4
3.900000 6.742000 13
4.240000 12.626000 12
8.582000 16.774000 11
14.004000 4.920000 15
7.996000 9.172000 6
14.366000 5.104000 15
14.120000 4.870000 15
8.534000 8.550000 6
8.978000 12.370000 4
13.916000 14.996000 10
8.874000 3.602000 14
9.706000 9.978000 1
8.218000 3.548000 14
10.578000 11.354000 4
11.264000 11.724000 3
16.004000 10.280000 9
11.510000 8.094000 8
3.738000 7.082000 13
14.272000 4.940000 15
11.144000 11.910000 3
9.796000 10.378000 1
8.166000 10.698000 5
9.954000 9.704000 1
8.376000 16.112000 11
14.318000 4.592000 15
11.906000 9.820000 2
12.040000 10.028000 2
4.018000 7.062000 13
9.350000 11.710000 4
9.336000 10.456000 1
11.282000 8.280000 8
10.736000 11.680000 3
8.068000 10.118000 5
8.620000 16.674000 11
7.940000 10.996000 5
14.194000 15.040000 10
9.916000 12.028000 4
4.062000 6.984000 13
11.808000 10.058000 2
4.250000 6.760000 13
16.314000 10.716000 9
12.364000 10.176000 2
8.518000 15.840000 11
11.106000 11.868000 3
9.712000 10.264000 1
10.904000 8.532000 8
7.776000 8.898000 6
8.844000 16.026000 11
8.810000 16.458000 11
16.100000 9.930000 9
10.746000 11.702000 3
9.582000 12.140000 4
14.238000 15.296000 10
4.492000 12.464000 12
11.952000 9.682000 2
11.084000 11.554000 3
11.272000 8.394000 8
4.256000 7.612000 13
11.590000 8.496000 8
14.098000 14.900000 10
12.276000 10.990000 2
13.922000 14.802000 10
9.848000 11.632000 4
13.986000 14.770000 10
8.838000 3.926000 14
13.388000 15.390000 10
8.248000 10.994000 5
4.610000 12.950000 12
9.272000 12.152000 4
9.542000 7.688000 7
9.064000 16.456000 11
8.878000 16.004000 11
11.566000 8.024000 8
8.376000 3.788000 14
11.246000 10.122000 2
9.334000 7.658000 7
13.652000 14.602000 10
9.386000 7.746000 7
9.710000 11.772000 4
4.292000 7.208000 13
14.294000 14.996000 10
9.110000 8.014000 7
13.856000 15.206000 10
9.666000 11.880000 4
11.628000 10.286000 2
11.334000 8.170000 8
9.622000 8.004000 7
7.874000 11.296000 5
9.378000 10.210000 1
3.762000 7.100000 13
14.336000 5.176000 15
4.456000 7.146000 13
4.454000 12.084000 12
4.166000 7.256000 13
7.942000 11.076000 5
11.412000 11.924000 3
4.172000 6.848000 13
16.622000 9.652000 9
9.146000 8.044000 7
8.398000 16.576000 11
4.026000 7.230000 13
9.592000 12.012000 4
9.382000 7.664000 7
12.340000 9.918000 2
13.986000 5.050000 15
10.356000 9.198000 1
11.252000 8.566000 8
13.834000 14.778000 10
13.636000 5.218000 15
9.438000 12.110000 4
16.278000 9.452000 9
10.028000 12.268000 4
14.074000 14.384000 10
14.410000 4.656000 15
12.228000 9.978000 2
14.370000 4.884000 15
11.368000 11.560000 3
12.252000 9.938000 2
8.368000 8.968000 6
13.874000 14.954000 10
12.044000 9.358000 2
3.692000 7.490000 13
10.948000 11.532000 3
4.248000 12.392000 12
8.562000 3.662000 14
8.534000 3.252000 14
9.754000 10.430000 1
9.282000 11.976000 4
16.470000 9.698000 9
10.988000 12.298000 3
8.120000 16.110000 11
14.440000 5.330000 15
9.966000 11.822000 4
4.030000 7.126000 13
14.018000 5.182000 15
14.300000 5.368000 15
10.444000 8.684000 8
14.364000 4.748000 15
8.416000 8.654000 6
8.542000 15.918000 11
10.836000 8.664000 8
9.906000 10.588000 1
11.536000 7.586000 8
11.524000 10.982000 3
3.860000 12.706000 12
11.284000 8.742000 8
4.288000 6.910000 13
8.616000 3.450000 14
8.226000 9.038000 6
8.582000 11.064000 5
16.488000 10.542000 9
11.198000 7.886000 8
13.978000 5.356000 15
8.684000 16.776000 11
9.530000 9.862000 1
4.614000 12.526000 12
4.334000 13.060000 12
4.380000 12.792000 12
14.198000 4.804000 15
16.584000 9.754000 9
16.674000 9.638000 9
12.270000 9.792000 2
14.138000 14.630000 10
12.104000 10.388000 2
4.066000 12.514000 12
8.096000 10.714000 5
7.988000 11.228000 5
8.826000 16.474000 11
9.450000 11.960000 4
4.134000 12.834000 12
9.070000 11.092000 4
11.880000 8.080000 8
14.362000 14.644000 10
8.374000 3.748000 14
11.232000 11.374000 3
11.248000 11.722000 3
9.944000 9.934000 1
9.458000 8.540000 7
10.296000 11.610000 4
14.400000 5.296000 15
7.814000 10.872000 5
10.960000 11.392000 3
4.424000 13.186000 12
9.322000 11.514000 4
11.014000 11.746000 3
8.088000 9.294000 6
4.058000 13.718000 12
4.122000 7.238000 13
11.864000 12.406000 3
10.172000 10.598000 1
8.830000 16.360000 11
11.590000 9.712000 2
8.214000 10.620000 5
12.348000 10.488000 2
10.238000 9.866000 1
13.952000 14.868000 10
9.440000 8.058000 7
3.978000 13.308000 12
8.104000 15.962000 11
4.548000 7.654000 13
